,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,year_sold,month_sold,year_built,year_renovated,Geo_Clusters
226,479950.0,2,2.0,1510,6516,1.0,0.0,0.0,3,8,1510,0.0,1640,6009,2015,3,10.0,12,0
227,264950.0,4,2.25,1720,9753,1.0,0.0,0.0,4,7,1120,600.0,1510,9753,2014,5,7.0,12,5
228,235000.0,3,1.0,1430,15246,1.0,0.0,0.0,4,7,980,450.0,1960,13068,2015,1,6.0,12,5
229,516500.0,3,2.5,1480,4729,2.0,0.0,0.0,3,7,1480,0.0,2250,4729,2015,3,10.0,12,0
230,655000.0,2,1.75,1450,15798,2.0,1.0,4.0,3,7,1230,220.0,2030,13193,2015,4,1.0,7,4
231,500000.0,4,2.75,2280,15347,1.0,0.0,0.0,5,7,2280,0.0,2280,15347,2014,6,5.0,12,1
232,315000.0,6,2.75,2940,7350,1.0,0.0,0.0,3,8,1780,1160.0,2120,8236,2014,11,7.0,12,5
233,213000.0,2,1.0,1000,10200,1.0,0.0,0.0,3,6,1000,0.0,1150,13702,2014,11,6.0,12,6
234,475000.0,3,1.5,2480,5280,1.5,0.0,0.0,5,7,1620,860.0,2090,4800,2014,9,4.0,12,4
235,1030000.0,5,4.0,3760,28040,2.0,0.0,0.0,3,10,3760,0.0,3430,35096,2014,6,8.0,12,0
236,416000.0,3,2.0,2220,94300,1.0,0.0,0.0,5,7,1640,580.0,2070,80100,2015,4,7.0,12,3
237,410000.0,4,1.0,1970,4740,1.5,0.0,0.0,3,7,1670,300.0,1510,4740,2015,3,0.0,10,2
238,800000.0,3,3.5,3830,221284,2.0,0.0,0.0,3,10,3530,300.0,2920,148539,2014,7,9.0,12,0
239,472000.0,6,2.5,4410,14034,1.0,0.0,2.0,4,9,2350,2060.0,2600,13988,2014,5,6.0,12,5
240,225000.0,3,1.75,1430,8505,1.0,0.0,0.0,4,7,1430,0.0,1190,8640,2014,12,6.0,12,5
241,210000.0,2,1.0,830,6000,1.0,0.0,0.0,3,6,830,0.0,830,4960,2014,10,3.0,12,4
242,455000.0,2,1.0,1430,5000,1.5,0.0,0.0,2,7,1430,0.0,1450,3750,2015,1,2.0,12,2
243,225000.0,3,1.0,1300,8316,1.0,0.0,0.0,4,6,1300,0.0,1260,8316,2015,4,5.0,12,5
244,480000.0,2,1.0,1030,3060,1.0,0.0,2.0,4,7,790,240.0,1390,3060,2014,8,1.0,12,2
245,363000.0,3,2.5,2740,11872,2.0,0.0,0.0,3,9,2740,0.0,2570,10377,2015,2,8.0,12,5
246,2400000.0,4,2.5,3650,8354,1.0,1.0,4.0,3,9,1830,1820.0,3120,18841,2014,9,9.0,12,0
247,181000.0,2,1.5,720,5120,1.0,0.0,0.0,3,6,720,0.0,1150,2566,2015,2,5.0,12,4
248,250000.0,4,2.0,2010,7312,1.0,0.0,0.0,4,7,2010,0.0,2010,7650,2015,3,7.0,12,5
249,481000.0,3,1.75,1560,3000,1.0,0.0,0.0,4,6,770,790.0,1390,3000,2015,4,1.0,12,2
250,260000.0,3,2.0,1810,7209,1.0,0.0,0.0,4,7,1240,570.0,1750,7209,2014,9,7.0,12,5
251,455000.0,4,2.5,3360,7685,2.0,0.0,0.0,3,9,3360,0.0,3060,6567,2014,5,10.0,12,1
252,415000.0,3,2.25,1510,36224,2.0,0.0,0.0,3,8,1510,0.0,1730,36224,2015,4,9.0,12,6
253,349500.0,3,1.0,1400,3538,1.0,0.0,0.0,3,7,800,600.0,1620,6331,2015,4,5.0,12,4
254,245000.0,3,2.5,1730,7442,2.0,0.0,0.0,3,7,1730,0.0,1630,6458,2014,9,8.0,12,5
255,592500.0,2,2.0,1420,9191,1.5,0.0,2.0,5,7,1420,0.0,1420,6816,2014,5,2.0,12,2
256,385000.0,4,1.75,2360,7620,1.0,0.0,0.0,4,7,1180,1180.0,1910,7620,2014,10,5.0,12,4
257,315000.0,3,1.75,1580,11455,1.0,0.0,0.0,4,7,1200,380.0,1550,10650,2015,2,7.0,12,1
258,255000.0,3,1.0,1230,10170,1.0,0.0,0.0,3,7,1230,0.0,1380,10098,2014,11,7.0,12,6
259,693000.0,4,2.5,2460,4425,2.0,0.0,0.0,3,8,2460,0.0,2990,5659,2014,8,10.0,12,0
260,780000.0,3,1.0,1660,4400,1.5,0.0,0.0,3,8,1460,200.0,1660,4400,2014,12,1.0,12,2
261,237000.0,3,1.75,1270,8470,1.0,0.0,0.0,4,7,1270,0.0,1600,8470,2014,10,5.0,12,5
262,525000.0,3,2.25,2100,40510,2.0,0.0,0.0,3,10,1320,780.0,2380,33450,2014,12,7.0,12,0
263,425000.0,2,1.0,770,5040,1.0,0.0,0.0,3,5,770,0.0,1330,2580,2015,4,2.0,12,4
264,369900.0,1,0.75,760,10079,1.0,1.0,4.0,5,5,760,0.0,1230,14267,2014,10,3.0,12,4
265,290000.0,4,2.5,1700,7280,2.0,0.0,0.0,4,7,1700,0.0,1950,7475,2014,5,8.0,12,1
266,285000.0,3,1.0,1120,10701,1.0,0.0,0.0,3,7,1120,0.0,1130,6350,2014,9,5.0,12,4
267,415000.0,2,1.0,1070,4500,1.0,0.0,0.0,3,7,1070,0.0,1320,4465,2014,8,3.0,12,2
268,272500.0,3,2.5,2070,9900,1.0,0.0,0.0,3,8,1420,650.0,2070,8250,2015,4,7.0,12,5
269,2900000.0,4,3.25,5050,20100,1.5,0.0,2.0,3,11,4750,300.0,3890,20060,2015,5,8.0,12,0
270,1370000.0,4,4.75,5310,57346,2.0,0.0,0.0,4,11,5310,0.0,4180,47443,2014,10,8.0,12,0
271,436000.0,2,1.0,1040,7538,1.0,0.0,0.0,4,7,1040,0.0,1440,7530,2015,5,3.0,12,2
272,210000.0,3,1.0,1700,11390,1.0,0.0,0.0,4,7,1700,0.0,1350,8164,2014,10,6.0,12,5
273,236000.0,3,1.0,1300,5898,1.0,0.0,0.0,3,7,1300,0.0,1320,7619,2014,9,6.0,12,4
274,331000.0,3,1.75,1080,1306,1.0,0.0,0.0,3,7,580,500.0,1440,2225,2014,11,5.0,10,2
275,365000.0,3,2.5,2653,4510,2.0,0.0,0.0,3,8,2653,0.0,2653,4927,2015,3,10.0,12,1
276,450000.0,3,2.0,2290,16258,1.0,0.0,0.0,5,8,2290,0.0,1660,10530,2015,1,5.0,12,1
277,770000.0,4,2.75,3820,26300,2.0,0.0,0.0,3,9,2850,970.0,1860,12136,2014,11,11.0,12,2
278,455000.0,4,2.5,2210,49375,1.0,0.0,0.0,3,8,2210,0.0,2670,49385,2015,5,9.0,12,3
279,405000.0,3,1.75,2390,6000,1.0,0.0,0.0,3,6,1240,1150.0,2020,6000,2015,5,0.0,12,4
280,304900.0,4,1.75,2600,11325,1.0,0.0,0.0,4,7,1610,990.0,1720,11088,2014,7,6.0,12,5
281,170000.0,2,1.0,860,5265,1.0,0.0,0.0,3,6,860,0.0,1650,8775,2015,2,3.0,12,4
282,2050000.0,5,3.0,3830,8480,2.0,0.0,1.0,5,9,2630,1200.0,3050,7556,2015,5,0.0,9,2
283,780000.0,4,2.5,3500,7048,2.0,0.0,0.0,3,9,3500,0.0,3920,7864,2014,6,10.0,12,0
284,330000.0,3,3.0,2420,13959,1.0,0.0,0.0,4,8,1740,680.0,2570,13300,2015,4,8.0,12,2
285,370000.0,4,2.5,2720,8666,2.0,0.0,0.0,3,9,2720,0.0,2410,8100,2014,9,9.0,12,3
286,467000.0,5,2.25,2500,13500,1.0,0.0,0.0,3,7,1850,650.0,2300,9750,2014,10,7.0,12,0
287,405000.0,3,1.75,1670,6720,1.0,0.0,0.0,3,7,1140,530.0,1670,7320,2015,2,7.0,12,0
288,675000.0,5,2.25,2900,10300,1.0,0.0,0.0,3,8,1450,1450.0,2310,10300,2014,7,8.0,12,1
289,500000.0,2,1.0,1640,14100,1.0,0.0,0.0,4,7,1140,500.0,1520,13527,2014,8,5.0,12,1
290,389999.0,4,2.5,1890,15770,2.0,0.0,0.0,4,7,1890,0.0,2410,15256,2014,7,6.0,12,4
291,630000.0,4,1.75,2950,9025,1.0,0.0,2.0,4,8,1780,1170.0,2120,9600,2015,2,7.0,12,2
292,360000.0,4,2.5,2160,9528,2.0,0.0,0.0,3,9,2160,0.0,2280,9937,2014,10,9.0,12,5
293,580000.0,4,3.0,3280,11060,2.0,0.0,0.0,3,8,2270,1010.0,2320,11004,2014,10,8.0,12,1
294,550000.0,3,2.0,1970,4166,2.0,0.0,3.0,5,8,1270,700.0,2390,4166,2014,7,2.0,12,4
295,879000.0,4,2.5,3360,22111,2.0,0.0,0.0,3,10,3360,0.0,3150,11374,2014,7,9.0,12,6
296,265000.0,3,2.0,1320,8959,1.0,0.0,0.0,3,7,1320,0.0,1740,7316,2014,8,9.0,12,3
297,446500.0,3,2.5,2650,7286,2.0,0.0,0.0,3,8,2650,0.0,2400,7220,2015,3,8.0,12,1
298,404000.0,3,1.5,2030,8880,1.0,0.0,0.0,3,7,1330,700.0,2140,5592,2014,6,6.0,12,4
299,267500.0,3,1.75,1590,11914,1.0,0.0,2.0,3,7,1090,500.0,1630,9052,2014,5,5.0,12,5
300,3080000.0,4,5.0,4550,18641,1.0,1.0,4.0,3,10,2600,1950.0,4550,19508,2014,6,10.0,12,0
301,335000.0,3,2.5,2440,7632,2.0,0.0,0.0,3,8,2440,0.0,2510,7903,2014,8,9.0,12,5
302,576000.0,3,2.5,1940,9000,1.0,0.0,0.0,4,7,970,970.0,2190,7310,2014,6,4.0,12,2
303,208633.0,3,2.5,2040,3810,2.0,0.0,0.0,3,8,2040,0.0,2370,4590,2015,4,10.0,12,3
304,315000.0,3,2.25,2200,8750,1.0,0.0,0.0,4,7,1120,1080.0,1460,10139,2015,1,6.0,12,4
305,725000.0,3,1.75,1920,3300,1.0,0.0,0.0,4,8,960,960.0,1740,4000,2015,2,1.0,12,2
306,550000.0,4,2.75,1800,7750,1.0,0.0,0.0,4,8,1400,400.0,1800,8275,2015,4,6.0,12,2
307,610750.0,4,2.25,2180,7297,2.0,0.0,0.0,3,8,2180,0.0,2250,9781,2014,6,8.0,12,0
308,550700.0,2,1.0,1010,5000,1.5,0.0,0.0,4,6,1010,0.0,1460,5000,2015,2,0.0,12,2
309,665000.0,4,2.75,3320,10574,2.0,0.0,0.0,5,8,2220,0.0,2720,8330,2015,1,5.0,12,1
310,834000.0,4,2.5,2370,4000,1.5,0.0,2.0,5,8,1980,390.0,2440,5750,2015,2,2.0,12,4
311,201000.0,5,1.75,1660,78408,1.5,0.0,0.0,3,6,1660,0.0,1660,78408,2014,10,1.0,12,6
312,2380000.0,5,2.5,3650,9050,2.0,0.0,4.0,5,10,3370,280.0,2880,5400,2014,5,2.0,12,2
313,1380000.0,4,3.25,4290,12103,1.0,0.0,3.0,3,11,2690,1600.0,3860,11244,2014,6,9.0,12,1
314,1400000.0,4,3.25,4290,12103,1.0,0.0,3.0,3,11,2690,1600.0,3860,11244,2014,12,9.0,12,1
315,305000.0,4,2.25,1950,7700,1.0,0.0,0.0,3,8,1350,600.0,2150,7350,2014,11,7.0,12,1
316,487000.0,3,2.0,2590,14052,1.0,0.0,0.0,5,8,1720,870.0,1570,8162,2015,4,4.0,12,2
317,390000.0,3,2.5,1930,64904,1.0,0.0,0.0,4,8,1930,0.0,2350,57500,2015,5,8.0,12,3
318,548000.0,2,1.0,1470,3864,1.0,0.0,0.0,4,7,1170,300.0,1570,3864,2014,7,1.0,12,2
319,268750.0,4,1.0,800,8775,1.0,0.0,0.0,3,6,800,0.0,1310,8775,2014,11,4.0,12,4
320,819900.0,5,2.75,3150,7119,2.0,0.0,0.0,3,9,3150,0.0,1560,8384,2014,5,11.0,12,0
321,520000.0,3,2.25,2030,16200,2.0,0.0,0.0,3,8,2030,0.0,2660,17958,2014,10,8.0,12,1
322,230000.0,3,2.0,1450,11204,1.0,0.0,0.0,3,7,1450,0.0,1520,9518,2014,7,10.0,12,5
323,240000.0,3,1.75,1510,10248,1.0,0.0,0.0,3,7,1510,0.0,1510,9753,2015,2,6.0,12,5
324,232000.0,2,1.0,1240,12092,1.0,0.0,0.0,3,6,960,280.0,1820,7460,2014,9,2.0,8,4
325,240500.0,2,1.0,1240,12092,1.0,0.0,0.0,3,6,960,280.0,1820,7460,2015,3,2.0,8,4
326,274975.0,3,2.5,3030,45004,2.0,0.0,0.0,3,9,3030,0.0,3080,35781,2014,10,8.0,12,0
327,740000.0,4,2.0,2050,4400,1.5,0.0,0.0,4,9,2050,0.0,2320,5500,2014,9,2.0,12,2
328,186375.0,3,1.0,1000,7636,1.0,0.0,0.0,2,7,1000,0.0,1150,7600,2015,4,5.0,12,4
329,790000.0,3,2.25,2370,10289,1.0,0.0,0.0,4,9,1590,780.0,2500,10004,2014,7,7.0,12,1
330,880000.0,4,3.5,2800,6750,2.0,0.0,0.0,3,9,1890,910.0,2370,6120,2014,9,5.0,10,2
331,279000.0,6,1.75,2240,11180,2.0,0.0,0.0,4,7,2240,0.0,1590,7955,2015,4,5.0,12,5
332,295000.0,3,2.0,1810,10530,1.0,0.0,2.0,3,8,1810,0.0,1910,10450,2014,7,9.0,12,3
333,640000.0,2,1.0,1070,5000,1.0,0.0,0.0,3,7,1070,0.0,1710,5000,2015,4,2.0,12,2
334,940000.0,4,2.0,2490,9525,2.0,0.0,0.0,5,9,2490,0.0,2770,9525,2014,7,6.0,12,1
335,260000.0,4,2.5,1960,5238,2.0,0.0,0.0,3,7,1960,0.0,1800,5894,2014,10,10.0,12,3
336,559900.0,3,2.75,2930,5569,1.0,0.0,0.0,3,9,1860,1070.0,2580,11045,2014,6,10.0,12,0
337,791500.0,4,2.0,1510,3500,1.5,0.0,0.0,5,7,1510,0.0,1820,3750,2014,7,1.0,12,2
338,265000.0,3,1.75,1420,8250,1.0,0.0,0.0,3,7,1420,0.0,1740,8000,2014,8,5.0,12,2
339,245000.0,3,1.75,1740,11547,1.0,0.0,0.0,3,7,1740,0.0,880,78408,2015,5,5.0,12,1
340,485000.0,4,1.75,2560,43995,2.0,0.0,0.0,4,7,2560,0.0,2560,14764,2015,4,6.0,12,0
341,684000.0,4,3.5,3040,8414,2.0,0.0,0.0,3,9,2420,620.0,3470,8066,2014,11,10.0,12,1
342,425000.0,3,1.75,2500,6840,1.0,0.0,0.0,3,8,1300,1200.0,1580,8691,2014,9,5.0,12,2
343,309600.0,4,1.75,1275,20000,1.0,0.0,0.0,4,6,1275,0.0,1660,20000,2014,10,9.0,12,5
344,552250.0,4,2.5,2580,5823,2.0,0.0,0.0,3,8,2580,0.0,2380,5823,2014,7,10.0,12,6
345,165000.0,4,1.0,1000,7134,1.0,0.0,0.0,3,6,1000,0.0,1020,7138,2014,7,4.0,12,1
346,239900.0,4,1.0,1000,7134,1.0,0.0,0.0,3,6,1000,0.0,1020,7138,2014,12,4.0,12,1
347,320000.0,2,1.0,1070,32633,1.0,0.0,0.0,4,6,1070,0.0,1360,32156,2014,12,2.0,12,1
348,206600.0,3,2.0,1390,13464,1.0,0.0,0.0,4,7,1390,0.0,1720,12080,2014,10,8.0,12,3
349,387000.0,4,1.75,2500,7690,1.0,0.0,0.0,3,7,1250,1250.0,2040,8646,2015,4,7.0,12,2
350,299000.0,1,0.75,560,12120,1.0,0.0,0.0,3,4,560,0.0,1300,19207,2014,6,6.0,12,6
351,855000.0,4,2.75,2270,10460,2.0,0.0,0.0,3,9,2270,0.0,2610,10180,2014,9,6.0,12,1
352,315000.0,3,1.0,1900,14400,1.0,0.0,0.0,4,7,1300,600.0,1940,14400,2015,1,5.0,12,5
353,437500.0,2,1.0,990,3120,1.0,0.0,2.0,5,7,790,200.0,1930,3120,2014,12,0.0,12,2
354,252000.0,4,1.5,1550,19800,1.0,0.0,0.0,4,7,1050,500.0,1640,22654,2015,3,6.0,12,5
355,375000.0,4,1.75,2200,7475,1.0,0.0,0.0,5,7,1100,1100.0,1600,5766,2014,6,5.0,12,4
356,300000.0,4,2.5,1910,4862,2.0,0.0,0.0,3,7,1910,0.0,2010,5091,2014,8,10.0,12,3
357,420000.0,4,1.0,1750,9600,1.5,0.0,0.0,4,7,1750,0.0,1750,10530,2014,10,5.0,12,1
358,900000.0,3,1.0,1330,77972,1.0,0.0,0.0,3,7,1330,0.0,1340,17689,2014,5,2.0,5,0
359,679900.0,3,2.5,2440,5750,2.0,0.0,2.0,3,9,1980,460.0,1520,5750,2014,8,9.0,12,4
360,463000.0,3,2.5,1640,29970,2.0,0.0,0.0,3,7,1640,0.0,1580,28399,2014,6,9.0,12,6
361,380000.0,5,2.5,2760,11340,2.0,0.0,0.0,4,9,2760,0.0,2470,11340,2014,8,7.0,12,1
362,329500.0,4,2.5,1820,7912,2.0,0.0,0.0,3,7,1820,0.0,1820,8168,2014,12,9.0,12,3
363,604950.0,3,2.5,2110,5608,1.0,0.0,0.0,3,8,1340,770.0,2040,9363,2014,8,11.0,12,0
364,795000.0,5,2.5,3040,9570,1.0,0.0,2.0,4,8,1640,1400.0,2920,8800,2014,9,6.0,12,1
365,465000.0,3,2.0,1840,40438,2.0,0.0,0.0,3,7,1840,0.0,1380,44049,2015,1,9.0,12,6
366,673000.0,4,2.5,2990,10400,2.0,0.0,0.0,3,9,2990,0.0,2140,17449,2015,3,10.0,12,4
367,810000.0,4,2.5,3520,15420,2.0,0.0,0.0,3,10,3520,0.0,3400,21455,2014,10,9.0,12,0
368,785000.0,4,2.75,2440,69415,1.0,0.0,0.0,4,8,1910,530.0,2770,24361,2015,4,8.0,12,0
369,338000.0,4,3.0,2090,7500,1.0,0.0,0.0,3,7,1370,720.0,1810,7650,2014,11,8.0,12,1
370,280000.0,3,2.25,1430,7222,2.0,0.0,0.0,3,7,1430,0.0,1430,7220,2014,12,9.0,12,1
371,315000.0,4,2.25,2180,10754,1.0,0.0,0.0,5,7,1100,1080.0,1810,6929,2014,10,5.0,12,2
372,530000.0,4,2.25,2180,10754,1.0,0.0,0.0,5,7,1100,1080.0,1810,6929,2015,3,5.0,12,2
373,380000.0,5,3.0,3450,9914,2.0,0.0,0.0,3,9,3450,0.0,2860,9721,2014,12,10.0,12,5
374,297000.0,3,2.25,1450,7562,2.0,0.0,0.0,3,7,1450,0.0,1650,7625,2014,8,9.0,12,1
375,730000.0,4,2.5,3230,7331,2.0,0.0,0.0,3,10,3230,0.0,3480,7447,2014,5,10.0,12,6
376,450000.0,3,1.75,1640,13500,1.0,0.0,0.0,3,7,1110,530.0,1770,12600,2014,6,3.0,12,2
377,275000.0,3,3.0,1590,7750,1.0,0.0,0.0,3,7,1060,530.0,1680,7500,2014,10,9.0,12,3
378,595000.0,4,2.0,2020,2849,2.0,0.0,0.0,3,7,2020,0.0,1910,3120,2015,4,5.0,12,2
379,435000.0,3,1.5,1300,3348,1.5,0.0,0.0,3,7,1300,0.0,1590,2577,2015,4,0.0,11,4
380,270000.0,2,1.5,1380,209959,1.0,0.0,0.0,1,6,1380,0.0,3130,19868,2014,9,5.0,12,0
381,950000.0,3,3.0,4040,14338,2.0,0.0,0.0,3,10,3030,1010.0,3360,14142,2014,8,8.0,12,0
382,389000.0,4,2.25,2130,5337,2.0,0.0,0.0,3,7,2130,0.0,2300,6930,2015,3,10.0,12,0
383,560000.0,4,2.25,2550,7800,1.0,0.0,0.0,3,8,1580,970.0,2420,8050,2015,1,6.0,12,0
384,1350000.0,5,3.5,4800,14984,2.0,0.0,2.0,3,11,3480,0.0,4050,19009,2014,7,9.0,12,1
385,799000.0,4,2.25,2510,11585,2.0,0.0,0.0,4,8,2510,0.0,2450,9691,2014,11,6.0,12,1
386,365500.0,3,2.0,1410,9600,1.0,0.0,0.0,4,7,1410,0.0,1410,9600,2014,6,8.0,12,0
387,252350.0,3,2.0,1650,7352,1.0,0.0,0.0,3,7,1160,490.0,1710,7350,2014,5,7.0,12,1
388,403950.0,4,2.5,2120,13780,2.0,0.0,0.0,3,8,2120,0.0,1880,12000,2014,9,9.0,12,4
389,385000.0,4,1.5,2040,10726,1.0,0.0,0.0,3,7,1380,660.0,1610,10020,2014,8,5.0,12,2
390,345000.0,4,1.0,1550,7620,1.5,0.0,0.0,3,7,1550,0.0,1450,7620,2014,12,5.0,12,4
391,490000.0,3,2.75,1980,3128,2.0,0.0,0.0,4,9,1980,0.0,1950,2856,2014,9,7.0,12,0
392,330000.0,3,2.5,1600,26977,2.0,0.0,0.0,3,8,1600,0.0,1790,27743,2014,6,10.0,12,6
393,927000.0,4,2.75,3300,12090,2.0,0.0,0.0,3,8,3300,0.0,3180,12239,2014,5,5.0,12,0
394,1120000.0,4,2.5,3840,16619,2.0,0.0,1.0,4,10,3840,0.0,3600,16553,2014,7,8.0,12,1
395,330000.0,2,1.0,1220,10000,1.0,0.0,0.0,5,7,1220,0.0,2000,9600,2015,4,4.0,12,2
396,530000.0,5,2.25,2720,8800,1.0,0.0,0.0,4,7,1500,1220.0,2110,8800,2015,3,5.0,12,0
397,365000.0,4,2.0,1940,25600,1.0,0.0,0.0,1,8,1940,0.0,2000,10071,2014,6,6.0,12,1
398,378750.0,3,2.5,2160,3000,1.5,0.0,0.0,3,7,1260,900.0,1060,3500,2014,6,0.0,11,4
399,269900.0,4,1.75,1530,8750,1.5,0.0,0.0,4,7,1530,0.0,1390,8750,2014,6,6.0,12,1
400,557000.0,3,3.5,1710,2096,2.0,0.0,0.0,3,8,1290,420.0,1630,1543,2015,3,10.0,12,4
401,360000.0,4,1.75,3730,16980,1.0,0.0,0.0,4,7,2150,1580.0,1880,16963,2014,8,7.0,12,3
402,352000.0,2,1.0,940,5000,1.0,0.0,0.0,4,7,940,0.0,1560,4500,2015,4,3.0,12,2
403,437000.0,3,2.5,1750,22357,2.0,0.0,0.0,3,8,1750,0.0,2430,22357,2015,2,9.0,12,6
404,322500.0,4,2.5,1820,6753,2.0,0.0,0.0,3,7,1820,0.0,1820,7107,2014,6,9.0,12,3
405,650000.0,3,3.25,1510,2000,2.0,0.0,0.0,3,9,1330,180.0,1510,1352,2014,9,10.0,12,4
406,450000.0,3,2.0,1290,1213,3.0,0.0,0.0,3,8,1290,0.0,1290,3235,2014,8,10.0,12,2
407,278500.0,3,2.0,1570,5250,1.0,0.0,0.0,3,7,1570,0.0,1570,5250,2015,4,9.0,12,5
408,364950.0,4,2.5,1930,6957,2.0,0.0,0.0,3,8,1930,0.0,2090,6996,2015,4,9.0,12,1
409,840000.0,4,3.5,2840,40139,1.0,0.0,4.0,4,10,2840,0.0,3180,36852,2014,9,8.0,12,3
410,268000.0,3,2.5,1550,8134,2.0,0.0,0.0,3,7,1550,0.0,1550,8134,2015,3,9.0,12,1
411,517534.0,2,1.0,833,143947,1.0,0.0,0.0,3,5,833,0.0,1380,143947,2014,7,10.0,12,5
412,632925.0,3,2.5,2990,32239,2.0,0.0,0.0,4,8,2990,0.0,2990,36497,2014,11,7.0,12,0
413,577500.0,3,2.5,2000,7251,2.0,0.0,0.0,3,9,2000,0.0,2450,8118,2014,7,9.0,12,0
414,339000.0,4,1.5,2390,7480,1.5,0.0,2.0,3,7,2390,0.0,2850,6867,2015,2,1.0,12,1
415,570000.0,3,1.75,2910,37461,1.0,0.0,0.0,4,7,1530,1380.0,2520,18295,2014,9,6.0,12,0
416,563500.0,4,1.75,2085,174240,1.0,0.0,0.0,3,7,1610,475.0,2690,174240,2014,6,6.0,12,6
417,423000.0,4,2.25,2200,9351,1.0,0.0,0.0,5,7,1290,910.0,1910,8660,2015,1,6.0,12,2
418,355000.0,3,2.25,1860,5028,2.0,0.0,0.0,3,8,1860,0.0,2320,5465,2014,12,11.0,12,0
419,1550000.0,5,4.25,6070,171626,2.0,0.0,0.0,3,12,6070,0.0,4680,211267,2014,7,9.0,12,6
420,482000.0,2,1.0,950,3960,1.0,0.0,0.0,3,7,950,0.0,1320,4050,2014,12,4.0,12,2
421,625000.0,3,1.75,1600,9135,1.0,0.0,0.0,5,7,1600,0.0,1580,9800,2014,7,5.0,12,1
422,538000.0,3,2.5,2250,11632,2.0,0.0,0.0,3,8,2250,0.0,2360,11632,2014,12,8.0,12,1
423,380000.0,3,2.5,2280,10255,2.0,0.0,0.0,4,8,2280,0.0,2310,10094,2015,1,8.0,12,1
424,375000.0,2,1.0,940,5120,1.0,0.0,0.0,3,7,940,0.0,1300,5120,2014,7,0.0,12,4
425,245000.0,3,2.5,1530,8500,1.0,0.0,0.0,5,7,1030,500.0,1850,8140,2015,4,9.0,12,3
426,310000.0,5,1.75,2190,27260,1.0,0.0,0.0,4,7,2190,0.0,1620,39480,2014,11,4.0,12,4
427,1300000.0,3,2.0,2350,15021,1.0,0.0,0.0,4,8,1770,580.0,3530,15715,2015,2,7.0,12,0
428,397000.0,4,2.0,1440,7680,1.0,0.0,0.0,3,7,1200,240.0,1460,9660,2014,5,7.0,12,0
429,365000.0,3,2.5,2200,4052,2.0,0.0,0.0,3,8,2200,0.0,2310,5082,2015,5,10.0,12,1
430,328500.0,4,3.0,2290,8250,2.0,0.0,0.0,3,9,2290,0.0,2290,8250,2014,10,8.0,12,3
431,988000.0,4,3.0,4040,19700,2.0,0.0,0.0,3,11,4040,0.0,3930,21887,2014,9,8.0,12,0
432,1000000.0,4,2.5,2610,3277,1.5,0.0,0.0,5,8,1920,690.0,1810,3277,2014,7,2.0,12,2
433,237000.0,3,2.5,1490,2138,2.0,0.0,0.0,3,7,1490,0.0,1490,2094,2014,9,10.0,12,1
434,525000.0,4,2.5,2450,5280,2.0,0.0,0.0,3,8,2450,0.0,2300,4674,2014,9,10.0,12,2
435,749000.0,4,2.5,1710,9627,1.0,0.0,0.0,3,9,1440,270.0,2140,9131,2014,9,7.0,11,1
436,722500.0,5,2.5,4870,11800,2.0,0.0,0.0,3,10,3470,1400.0,3180,11398,2014,8,8.0,12,0
437,843000.0,3,2.5,3130,8750,2.0,0.0,0.0,3,10,3130,0.0,2860,9003,2015,3,9.0,12,0
438,438000.0,2,2.0,1270,1372,3.0,0.0,0.0,3,8,1270,0.0,1610,3090,2014,7,9.0,12,2
439,578000.0,3,1.75,2120,10875,1.0,0.0,2.0,3,8,1540,580.0,2460,11760,2014,9,7.0,12,4
440,227950.0,3,1.5,1670,8230,1.0,0.0,0.0,5,7,1670,0.0,2077,4910,2014,9,5.0,12,5
441,196000.0,3,2.25,2070,11576,2.0,0.0,0.0,3,7,2070,0.0,1890,7519,2014,7,7.0,12,5
442,641000.0,2,1.0,1420,5332,1.0,0.0,0.0,3,8,1070,350.0,2400,5406,2014,7,5.0,12,2
443,350000.0,3,1.5,1250,219978,1.0,0.0,0.0,4,6,1250,0.0,1930,210394,2015,4,7.0,12,3
444,205000.0,3,1.0,940,7980,1.0,0.0,0.0,4,7,940,0.0,1150,8050,2014,8,5.0,12,5
445,400000.0,3,1.75,1920,9102,1.0,0.0,0.0,3,7,1920,0.0,1920,9760,2014,12,6.0,12,0
446,1030000.0,3,2.5,3545,9816,1.0,0.0,0.0,3,10,2610,935.0,3630,7704,2014,11,10.0,12,1
447,505000.0,3,2.0,1260,5460,1.0,0.0,0.0,3,7,1260,0.0,1510,5460,2015,3,7.0,12,0
448,475000.0,5,2.5,2340,7200,1.0,0.0,0.0,3,7,1300,1040.0,1930,7221,2014,10,7.0,12,0
449,520000.0,3,2.25,2590,9263,1.0,0.0,0.0,5,8,1440,1150.0,2580,9450,2014,11,7.0,12,2
450,1450000.0,3,4.5,3970,24920,2.0,0.0,2.0,3,10,3260,710.0,2610,13838,2015,5,7.0,12,2
451,333500.0,3,1.75,1220,9732,1.0,0.0,0.0,3,7,1220,0.0,1630,10007,2014,12,6.0,12,0
452,232000.0,3,1.0,1400,10403,1.0,0.0,0.0,4,6,1400,0.0,1230,10209,2015,2,7.0,12,3
